,Date,Sunset Time
121,2005-05-02,19:57:34
122,2005-05-03,19:58:34
123,2005-05-04,19:59:34
124,2005-05-05,20:00:33
125,2005-05-06,20:01:33
126,2005-05-07,20:02:32
127,2005-05-08,20:03:31
128,2005-05-09,20:04:29
129,2005-05-10,20:05:27
130,2005-05-11,20:06:25
131,2005-05-12,20:07:23
132,2005-05-13,20:08:20
133,2005-05-14,20:09:17
134,2005-05-15,20:10:14
135,2005-05-16,20:11:10
136,2005-05-17,20:12:05
137,2005-05-18,20:13:00
138,2005-05-19,20:13:54
139,2005-05-20,20:14:48
140,2005-05-21,20:15:41
141,2005-05-22,20:16:33
142,2005-05-23,20:17:25
143,2005-05-24,20:18:16
144,2005-05-25,20:19:06
145,2005-05-26,20:19:55
146,2005-05-27,20:20:43
147,2005-05-28,20:21:30
148,2005-05-29,20:22:17
149,2005-05-30,20:23:02
150,2005-05-31,20:23:46
151,2005-06-01,20:24:29
152,2005-06-02,20:25:11
153,2005-06-03,20:25:52
154,2005-06-04,20:26:32
155,2005-06-05,20:27:10
156,2005-06-06,20:27:47
157,2005-06-07,20:28:23
158,2005-06-08,20:28:57
159,2005-06-09,20:29:30
160,2005-06-10,20:30:01
161,2005-06-11,20:30:31
162,2005-06-12,20:30:59
163,2005-06-13,20:31:26
164,2005-06-14,20:31:51
165,2005-06-15,20:32:15
166,2005-06-16,20:32:37
167,2005-06-17,20:32:57
168,2005-06-18,20:33:15
169,2005-06-19,20:33:32
170,2005-06-20,20:33:47
171,2005-06-21,20:34:00
172,2005-06-22,20:34:11
173,2005-06-23,20:34:20
174,2005-06-24,20:34:27
175,2005-06-25,20:34:33
176,2005-06-26,20:34:37
177,2005-06-27,20:34:38
178,2005-06-28,20:34:38
179,2005-06-29,20:34:36
180,2005-06-30,20:34:32
181,2005-07-01,20:34:26
182,2005-07-02,20:34:18
183,2005-07-03,20:34:07
184,2005-07-04,20:33:55
185,2005-07-05,20:33:41
186,2005-07-06,20:33:25
187,2005-07-07,20:33:07
188,2005-07-08,20:32:47
189,2005-07-09,20:32:26
190,2005-07-10,20:32:02
191,2005-07-11,20:31:36
192,2005-07-12,20:31:08
193,2005-07-13,20:30:38
194,2005-07-14,20:30:07
195,2005-07-15,20:29:33
196,2005-07-16,20:28:58
197,2005-07-17,20:28:21
198,2005-07-18,20:27:41
199,2005-07-19,20:27:00
200,2005-07-20,20:26:18
201,2005-07-21,20:25:33
202,2005-07-22,20:24:47
203,2005-07-23,20:23:59
204,2005-07-24,20:23:09
205,2005-07-25,20:22:18
206,2005-07-26,20:21:24
207,2005-07-27,20:20:30
208,2005-07-28,20:19:33
209,2005-07-29,20:18:35
210,2005-07-30,20:17:36
211,2005-07-31,20:16:35
212,2005-08-01,20:15:32
213,2005-08-02,20:14:28
214,2005-08-03,20:13:22
215,2005-08-04,20:12:15
216,2005-08-05,20:11:07
217,2005-08-06,20:09:57
218,2005-08-07,20:08:46
219,2005-08-08,20:07:34
220,2005-08-09,20:06:21
221,2005-08-10,20:05:06
222,2005-08-11,20:03:50
223,2005-08-12,20:02:33
224,2005-08-13,20:01:14
225,2005-08-14,19:59:55
226,2005-08-15,19:58:34
227,2005-08-16,19:57:13
228,2005-08-17,19:55:50
229,2005-08-18,19:54:27
230,2005-08-19,19:53:02
231,2005-08-20,19:51:37
232,2005-08-21,19:50:10
233,2005-08-22,19:48:43
234,2005-08-23,19:47:15
235,2005-08-24,19:45:46
236,2005-08-25,19:44:17
237,2005-08-26,19:42:46
238,2005-08-27,19:41:15
239,2005-08-28,19:39:44
240,2005-08-29,19:38:11
241,2005-08-30,19:36:38
242,2005-08-31,19:35:05
243,2005-09-01,19:33:31
244,2005-09-02,19:31:56
245,2005-09-03,19:30:21
246,2005-09-04,19:28:45
247,2005-09-05,19:27:09
248,2005-09-06,19:25:33
249,2005-09-07,19:23:56
250,2005-09-08,19:22:19
251,2005-09-09,19:20:41
252,2005-09-10,19:19:04
253,2005-09-11,19:17:26
254,2005-09-12,19:15:48
255,2005-09-13,19:14:09
256,2005-09-14,19:12:31
257,2005-09-15,19:10:52
258,2005-09-16,19:09:13
259,2005-09-17,19:07:34
260,2005-09-18,19:05:55
261,2005-09-19,19:04:16
262,2005-09-20,19:02:37
263,2005-09-21,19:00:58
264,2005-09-22,18:59:20
265,2005-09-23,18:57:41
266,2005-09-24,18:56:02
267,2005-09-25,18:54:24
268,2005-09-26,18:52:46
269,2005-09-27,18:51:07
270,2005-09-28,18:49:30
271,2005-09-29,18:47:52
272,2005-09-30,18:46:15
273,2005-10-01,18:44:38
274,2005-10-02,18:43:02
275,2005-10-03,18:41:26
276,2005-10-04,18:39:50
277,2005-10-05,18:38:15
278,2005-10-06,18:36:40
279,2005-10-07,18:35:06
280,2005-10-08,18:33:32
281,2005-10-09,18:31:59
282,2005-10-10,18:30:27
283,2005-10-11,18:28:55
284,2005-10-12,18:27:24
285,2005-10-13,18:25:54
286,2005-10-14,18:24:24
287,2005-10-15,18:22:55
288,2005-10-16,18:21:27
289,2005-10-17,18:20:00
290,2005-10-18,18:18:34
291,2005-10-19,18:17:09
292,2005-10-20,18:15:44
293,2005-10-21,18:14:21
294,2005-10-22,18:12:58
295,2005-10-23,18:11:37
296,2005-10-24,18:10:17
297,2005-10-25,18:08:58
298,2005-10-26,18:07:40
299,2005-10-27,18:06:23
300,2005-10-28,18:05:07
301,2005-10-29,18:03:53
302,2005-10-30,17:02:40
303,2005-10-31,17:01:28
304,2005-11-01,17:00:18
305,2005-11-02,16:59:09
306,2005-11-03,16:58:02
307,2005-11-04,16:56:56
308,2005-11-05,16:55:51
309,2005-11-06,16:54:48
310,2005-11-07,16:53:47
311,2005-11-08,16:52:47
312,2005-11-09,16:51:49
313,2005-11-10,16:50:52
314,2005-11-11,16:49:58
315,2005-11-12,16:49:05
316,2005-11-13,16:48:13
317,2005-11-14,16:47:24
318,2005-11-15,16:46:36
319,2005-11-16,16:45:51
320,2005-11-17,16:45:07
321,2005-11-18,16:44:25
322,2005-11-19,16:43:45
323,2005-11-20,16:43:07
324,2005-11-21,16:42:31
325,2005-11-22,16:41:57
326,2005-11-23,16:41:25
327,2005-11-24,16:40:56
328,2005-11-25,16:40:28
329,2005-11-26,16:40:02
330,2005-11-27,16:39:39
331,2005-11-28,16:39:18
332,2005-11-29,16:38:59
333,2005-11-30,16:38:42
334,2005-12-01,16:38:27
335,2005-12-02,16:38:15
336,2005-12-03,16:38:04
337,2005-12-04,16:37:56
338,2005-12-05,16:37:51
339,2005-12-06,16:37:47
340,2005-12-07,16:37:46
341,2005-12-08,16:37:47
342,2005-12-09,16:37:50
343,2005-12-10,16:37:55
344,2005-12-11,16:38:03
345,2005-12-12,16:38:13
346,2005-12-13,16:38:25
347,2005-12-14,16:38:39
348,2005-12-15,16:38:55
349,2005-12-16,16:39:14
350,2005-12-17,16:39:35
351,2005-12-18,16:39:57
352,2005-12-19,16:40:22
353,2005-12-20,16:40:49
354,2005-12-21,16:41:18
355,2005-12-22,16:41:49
356,2005-12-23,16:42:22
357,2005-12-24,16:42:57
358,2005-12-25,16:43:33
359,2005-12-26,16:44:12
360,2005-12-27,16:44:52
361,2005-12-28,16:45:34
362,2005-12-29,16:46:18
363,2005-12-30,16:47:03
364,2005-12-31,16:47:50
365,2006-01-01,16:48:38
366,2006-01-02,16:49:28
367,2006-01-03,16:50:20
368,2006-01-04,16:51:13
369,2006-01-05,16:52:07
370,2006-01-06,16:53:03
371,2006-01-07,16:53:59
372,2006-01-08,16:54:57
373,2006-01-09,16:55:57
374,2006-01-10,16:56:57
375,2006-01-11,16:57:58
376,2006-01-12,16:59:00
377,2006-01-13,17:00:03
378,2006-01-14,17:01:07
379,2006-01-15,17:02:12
380,2006-01-16,17:03:18
381,2006-01-17,17:04:24
382,2006-01-18,17:05:31
383,2006-01-19,17:06:38
384,2006-01-20,17:07:47
385,2006-01-21,17:08:55
386,2006-01-22,17:10:04
387,2006-01-23,17:11:14
388,2006-01-24,17:12:24
389,2006-01-25,17:13:34
390,2006-01-26,17:14:44
391,2006-01-27,17:15:55
392,2006-01-28,17:17:06
393,2006-01-29,17:18:17
394,2006-01-30,17:19:28
395,2006-01-31,17:20:40
396,2006-02-01,17:21:51
397,2006-02-02,17:23:02
398,2006-02-03,17:24:14
399,2006-02-04,17:25:25
400,2006-02-05,17:26:37
401,2006-02-06,17:27:48
402,2006-02-07,17:28:59
403,2006-02-08,17:30:10
404,2006-02-09,17:31:21
405,2006-02-10,17:32:32
406,2006-02-11,17:33:42
407,2006-02-12,17:34:53
408,2006-02-13,17:36:03
409,2006-02-14,17:37:13
410,2006-02-15,17:38:22
411,2006-02-16,17:39:32
412,2006-02-17,17:40:41
413,2006-02-18,17:41:49
414,2006-02-19,17:42:58
415,2006-02-20,17:44:06
416,2006-02-21,17:45:14
417,2006-02-22,17:46:22
418,2006-02-23,17:47:29
419,2006-02-24,17:48:36
420,2006-02-25,17:49:43
421,2006-02-26,17:50:50
422,2006-02-27,17:51:56
423,2006-02-28,17:53:02
424,2006-03-01,17:54:07
425,2006-03-02,17:55:13
426,2006-03-03,17:56:18
427,2006-03-04,17:57:22
428,2006-03-05,17:58:27
429,2006-03-06,17:59:31
430,2006-03-07,18:00:35
431,2006-03-08,18:01:38
432,2006-03-09,18:02:42
433,2006-03-10,18:03:45
434,2006-03-11,18:04:48
435,2006-03-12,18:05:50
436,2006-03-13,18:06:53
437,2006-03-14,18:07:55
438,2006-03-15,18:08:57
439,2006-03-16,18:09:59
440,2006-03-17,18:11:01
441,2006-03-18,18:12:02
442,2006-03-19,18:13:04
443,2006-03-20,18:14:05
444,2006-03-21,18:15:06
445,2006-03-22,18:16:07
446,2006-03-23,18:17:07
447,2006-03-24,18:18:08
448,2006-03-25,18:19:09
449,2006-03-26,18:20:09
450,2006-03-27,18:21:10
451,2006-03-28,18:22:10
452,2006-03-29,18:23:10
453,2006-03-30,18:24:10
454,2006-03-31,18:25:11
455,2006-04-01,18:26:11
456,2006-04-02,19:27:11
457,2006-04-03,19:28:11
458,2006-04-04,19:29:11
459,2006-04-05,19:30:11
460,2006-04-06,19:31:11
461,2006-04-07,19:32:12
462,2006-04-08,19:33:12
463,2006-04-09,19:34:12
464,2006-04-10,19:35:12
465,2006-04-11,19:36:12
466,2006-04-12,19:37:12
467,2006-04-13,19:38:13
468,2006-04-14,19:39:13
469,2006-04-15,19:40:13
470,2006-04-16,19:41:14
471,2006-04-17,19:42:14
472,2006-04-18,19:43:15
473,2006-04-19,19:44:15
474,2006-04-20,19:45:15
475,2006-04-21,19:46:16
476,2006-04-22,19:47:16
477,2006-04-23,19:48:17
478,2006-04-24,19:49:17
479,2006-04-25,19:50:18
480,2006-04-26,19:51:18
481,2006-04-27,19:52:19
482,2006-04-28,19:53:19
483,2006-04-29,19:54:19
484,2006-04-30,19:55:20
485,2006-05-01,19:56:20
486,2006-05-02,19:57:20
487,2006-05-03,19:58:20
488,2006-05-04,19:59:19
489,2006-05-05,20:00:19
490,2006-05-06,20:01:18
491,2006-05-07,20:02:17
492,2006-05-08,20:03:16
493,2006-05-09,20:04:15
494,2006-05-10,20:05:13
495,2006-05-11,20:06:11
496,2006-05-12,20:07:09
497,2006-05-13,20:08:07
498,2006-05-14,20:09:04
499,2006-05-15,20:10:00
500,2006-05-16,20:10:56
501,2006-05-17,20:11:52
502,2006-05-18,20:12:47
503,2006-05-19,20:13:41
504,2006-05-20,20:14:35
505,2006-05-21,20:15:28
506,2006-05-22,20:16:21
507,2006-05-23,20:17:12
508,2006-05-24,20:18:03
509,2006-05-25,20:18:54
510,2006-05-26,20:19:43
511,2006-05-27,20:20:31
512,2006-05-28,20:21:19
513,2006-05-29,20:22:06
514,2006-05-30,20:22:51
515,2006-05-31,20:23:36
516,2006-06-01,20:24:19
517,2006-06-02,20:25:01
518,2006-06-03,20:25:42
519,2006-06-04,20:26:22
520,2006-06-05,20:27:01
521,2006-06-06,20:27:38
522,2006-06-07,20:28:14
523,2006-06-08,20:28:49
524,2006-06-09,20:29:22
525,2006-06-10,20:29:54
526,2006-06-11,20:30:24
527,2006-06-12,20:30:53
528,2006-06-13,20:31:20
529,2006-06-14,20:31:45
530,2006-06-15,20:32:09
531,2006-06-16,20:32:32
532,2006-06-17,20:32:52
533,2006-06-18,20:33:11
534,2006-06-19,20:33:28
535,2006-06-20,20:33:43
536,2006-06-21,20:33:57
537,2006-06-22,20:34:08
538,2006-06-23,20:34:18
539,2006-06-24,20:34:26
540,2006-06-25,20:34:32
541,2006-06-26,20:34:36
542,2006-06-27,20:34:38
543,2006-06-28,20:34:38
544,2006-06-29,20:34:37
545,2006-06-30,20:34:33
546,2006-07-01,20:34:27
547,2006-07-02,20:34:20
548,2006-07-03,20:34:10
549,2006-07-04,20:33:59
550,2006-07-05,20:33:45
551,2006-07-06,20:33:30
552,2006-07-07,20:33:12
553,2006-07-08,20:32:53
554,2006-07-09,20:32:31
555,2006-07-10,20:32:08
556,2006-07-11,20:31:42
557,2006-07-12,20:31:15
558,2006-07-13,20:30:46
559,2006-07-14,20:30:15
560,2006-07-15,20:29:42
561,2006-07-16,20:29:07
562,2006-07-17,20:28:30
563,2006-07-18,20:27:51
564,2006-07-19,20:27:11
565,2006-07-20,20:26:28
566,2006-07-21,20:25:44
567,2006-07-22,20:24:58
568,2006-07-23,20:24:11
569,2006-07-24,20:23:21
570,2006-07-25,20:22:30
571,2006-07-26,20:21:38
572,2006-07-27,20:20:43
573,2006-07-28,20:19:47
574,2006-07-29,20:18:50
575,2006-07-30,20:17:50
576,2006-07-31,20:16:50
577,2006-08-01,20:15:47
578,2006-08-02,20:14:44
579,2006-08-03,20:13:38
580,2006-08-04,20:12:32
581,2006-08-05,20:11:24
582,2006-08-06,20:10:15
583,2006-08-07,20:09:04
584,2006-08-08,20:07:52
585,2006-08-09,20:06:39
586,2006-08-10,20:05:24
587,2006-08-11,20:04:08
588,2006-08-12,20:02:51
589,2006-08-13,20:01:33
590,2006-08-14,20:00:14
591,2006-08-15,19:58:54
592,2006-08-16,19:57:33
593,2006-08-17,19:56:10
594,2006-08-18,19:54:47
595,2006-08-19,19:53:23
596,2006-08-20,19:51:57
597,2006-08-21,19:50:31
598,2006-08-22,19:49:04
599,2006-08-23,19:47:36
600,2006-08-24,19:46:08
601,2006-08-25,19:44:38
602,2006-08-26,19:43:08
603,2006-08-27,19:41:37
604,2006-08-28,19:40:06
605,2006-08-29,19:38:34
606,2006-08-30,19:37:01
607,2006-08-31,19:35:27
608,2006-09-01,19:33:53
609,2006-09-02,19:32:19
610,2006-09-03,19:30:44
611,2006-09-04,19:29:09
612,2006-09-05,19:27:33
613,2006-09-06,19:25:56
614,2006-09-07,19:24:20
615,2006-09-08,19:22:43
616,2006-09-09,19:21:05
617,2006-09-10,19:19:27
618,2006-09-11,19:17:50
619,2006-09-12,19:16:11
620,2006-09-13,19:14:33
621,2006-09-14,19:12:55
622,2006-09-15,19:11:16
623,2006-09-16,19:09:37
624,2006-09-17,19:07:58
625,2006-09-18,19:06:19
626,2006-09-19,19:04:40
627,2006-09-20,19:03:01
628,2006-09-21,19:01:22
629,2006-09-22,18:59:44
630,2006-09-23,18:58:05
631,2006-09-24,18:56:26
632,2006-09-25,18:54:48
633,2006-09-26,18:53:09
634,2006-09-27,18:51:31
635,2006-09-28,18:49:53
636,2006-09-29,18:48:16
637,2006-09-30,18:46:39
638,2006-10-01,18:45:02
639,2006-10-02,18:43:25
640,2006-10-03,18:41:49
641,2006-10-04,18:40:13
642,2006-10-05,18:38:38
643,2006-10-06,18:37:03
644,2006-10-07,18:35:29
645,2006-10-08,18:33:55
646,2006-10-09,18:32:22
647,2006-10-10,18:30:49
648,2006-10-11,18:29:17
649,2006-10-12,18:27:46
650,2006-10-13,18:26:15
651,2006-10-14,18:24:46
652,2006-10-15,18:23:17
653,2006-10-16,18:21:49
654,2006-10-17,18:20:21
655,2006-10-18,18:18:55
656,2006-10-19,18:17:29
657,2006-10-20,18:16:04
658,2006-10-21,18:14:41
659,2006-10-22,18:13:18
660,2006-10-23,18:11:57
661,2006-10-24,18:10:36
662,2006-10-25,18:09:17
663,2006-10-26,18:07:58
664,2006-10-27,18:06:41
665,2006-10-28,18:05:25
666,2006-10-29,17:04:11
667,2006-10-30,17:02:57
668,2006-10-31,17:01:45
669,2006-11-01,17:00:35
670,2006-11-02,16:59:26
671,2006-11-03,16:58:18
672,2006-11-04,16:57:11
673,2006-11-05,16:56:07
674,2006-11-06,16:55:03
675,2006-11-07,16:54:01
676,2006-11-08,16:53:01
677,2006-11-09,16:52:03
678,2006-11-10,16:51:06
679,2006-11-11,16:50:11
680,2006-11-12,16:49:17
681,2006-11-13,16:48:26
682,2006-11-14,16:47:36
683,2006-11-15,16:46:48
684,2006-11-16,16:46:01
685,2006-11-17,16:45:17
686,2006-11-18,16:44:35
687,2006-11-19,16:43:54
688,2006-11-20,16:43:16
689,2006-11-21,16:42:40
690,2006-11-22,16:42:05
691,2006-11-23,16:41:33
692,2006-11-24,16:41:02
693,2006-11-25,16:40:34
694,2006-11-26,16:40:08
695,2006-11-27,16:39:44
696,2006-11-28,16:39:23
697,2006-11-29,16:39:03
698,2006-11-30,16:38:46
699,2006-12-01,16:38:30
700,2006-12-02,16:38:17
701,2006-12-03,16:38:07
702,2006-12-04,16:37:58
703,2006-12-05,16:37:52
704,2006-12-06,16:37:48
705,2006-12-07,16:37:46
706,2006-12-08,16:37:46
707,2006-12-09,16:37:49
708,2006-12-10,16:37:54
709,2006-12-11,16:38:01
710,2006-12-12,16:38:10
711,2006-12-13,16:38:22
712,2006-12-14,16:38:35
713,2006-12-15,16:38:51
714,2006-12-16,16:39:09
715,2006-12-17,16:39:29
716,2006-12-18,16:39:52
717,2006-12-19,16:40:16
718,2006-12-20,16:40:42
719,2006-12-21,16:41:11
720,2006-12-22,16:41:41
721,2006-12-23,16:42:14
722,2006-12-24,16:42:48
723,2006-12-25,16:43:24
724,2006-12-26,16:44:02
725,2006-12-27,16:44:42
726,2006-12-28,16:45:23
727,2006-12-29,16:46:07
728,2006-12-30,16:46:52
729,2006-12-31,16:47:38
730,2007-01-01,16:48:26
731,2007-01-02,16:49:16
732,2007-01-03,16:50:07
733,2007-01-04,16:51:00
734,2007-01-05,16:51:54
735,2007-01-06,16:52:49
736,2007-01-07,16:53:45
737,2007-01-08,16:54:43
738,2007-01-09,16:55:42
739,2007-01-10,16:56:42
740,2007-01-11,16:57:43
741,2007-01-12,16:58:45
742,2007-01-13,16:59:48
743,2007-01-14,17:00:52
744,2007-01-15,17:01:56
745,2007-01-16,17:03:02
746,2007-01-17,17:04:08
747,2007-01-18,17:05:15
748,2007-01-19,17:06:22
749,2007-01-20,17:07:30
750,2007-01-21,17:08:38
751,2007-01-22,17:09:47
752,2007-01-23,17:10:57
753,2007-01-24,17:12:07
754,2007-01-25,17:13:17
755,2007-01-26,17:14:27
756,2007-01-27,17:15:38
757,2007-01-28,17:16:49
758,2007-01-29,17:18:00
759,2007-01-30,17:19:11
760,2007-01-31,17:20:22
761,2007-02-01,17:21:34
762,2007-02-02,17:22:45
763,2007-02-03,17:23:56
764,2007-02-04,17:25:08
765,2007-02-05,17:26:19
766,2007-02-06,17:27:30
767,2007-02-07,17:28:42
768,2007-02-08,17:29:53
769,2007-02-09,17:31:04
770,2007-02-10,17:32:14
771,2007-02-11,17:33:25
772,2007-02-12,17:34:35
773,2007-02-13,17:35:46
774,2007-02-14,17:36:55
775,2007-02-15,17:38:05
776,2007-02-16,17:39:15
777,2007-02-17,17:40:24
778,2007-02-18,17:41:33
779,2007-02-19,17:42:41
780,2007-02-20,17:43:50
781,2007-02-21,17:44:58
782,2007-02-22,17:46:06
783,2007-02-23,17:47:13
784,2007-02-24,17:48:20
785,2007-02-25,17:49:27
786,2007-02-26,17:50:34
787,2007-02-27,17:51:40
788,2007-02-28,17:52:46
789,2007-03-01,17:53:51
790,2007-03-02,17:54:57
791,2007-03-03,17:56:02
792,2007-03-04,17:57:07
793,2007-03-05,17:58:11
794,2007-03-06,17:59:15
795,2007-03-07,18:00:19
796,2007-03-08,18:01:23
797,2007-03-09,18:02:26
798,2007-03-10,18:03:30
799,2007-03-11,19:04:33
800,2007-03-12,19:05:35
801,2007-03-13,19:06:38
802,2007-03-14,19:07:40
803,2007-03-15,19:08:42
804,2007-03-16,19:09:44
805,2007-03-17,19:10:46
806,2007-03-18,19:11:47
807,2007-03-19,19:12:49
808,2007-03-20,19:13:50
809,2007-03-21,19:14:51
810,2007-03-22,19:15:52
811,2007-03-23,19:16:53
812,2007-03-24,19:17:53
813,2007-03-25,19:18:54
814,2007-03-26,19:19:55
815,2007-03-27,19:20:55
816,2007-03-28,19:21:55
817,2007-03-29,19:22:56
818,2007-03-30,19:23:56
819,2007-03-31,19:24:56
820,2007-04-01,19:25:56
821,2007-04-02,19:26:56
822,2007-04-03,19:27:57
823,2007-04-04,19:28:57
824,2007-04-05,19:29:57
825,2007-04-06,19:30:57
826,2007-04-07,19:31:57
827,2007-04-08,19:32:57
828,2007-04-09,19:33:57
829,2007-04-10,19:34:57
830,2007-04-11,19:35:58
831,2007-04-12,19:36:58
832,2007-04-13,19:37:58
833,2007-04-14,19:38:58
834,2007-04-15,19:39:59
835,2007-04-16,19:40:59
836,2007-04-17,19:41:59
837,2007-04-18,19:43:00
838,2007-04-19,19:44:00
839,2007-04-20,19:45:01
840,2007-04-21,19:46:01
841,2007-04-22,19:47:02
842,2007-04-23,19:48:02
843,2007-04-24,19:49:03
844,2007-04-25,19:50:03
845,2007-04-26,19:51:04
846,2007-04-27,19:52:04
847,2007-04-28,19:53:04
848,2007-04-29,19:54:05
849,2007-04-30,19:55:05
850,2007-05-01,19:56:05
851,2007-05-02,19:57:05
852,2007-05-03,19:58:05
853,2007-05-04,19:59:05
854,2007-05-05,20:00:05
855,2007-05-06,20:01:04
856,2007-05-07,20:02:03
857,2007-05-08,20:03:02
858,2007-05-09,20:04:01
859,2007-05-10,20:04:59
860,2007-05-11,20:05:58
861,2007-05-12,20:06:55
862,2007-05-13,20:07:53
863,2007-05-14,20:08:50
864,2007-05-15,20:09:46
865,2007-05-16,20:10:43
866,2007-05-17,20:11:38
867,2007-05-18,20:12:33
868,2007-05-19,20:13:28
869,2007-05-20,20:14:22
870,2007-05-21,20:15:15
871,2007-05-22,20:16:08
872,2007-05-23,20:17:00
873,2007-05-24,20:17:51
874,2007-05-25,20:18:42
875,2007-05-26,20:19:31
876,2007-05-27,20:20:20
877,2007-05-28,20:21:08
878,2007-05-29,20:21:54
879,2007-05-30,20:22:40
880,2007-05-31,20:23:25
881,2007-06-01,20:24:09
882,2007-06-02,20:24:51
883,2007-06-03,20:25:33
884,2007-06-04,20:26:13
885,2007-06-05,20:26:52
886,2007-06-06,20:27:30
887,2007-06-07,20:28:06
888,2007-06-08,20:28:41
889,2007-06-09,20:29:14
890,2007-06-10,20:29:46
891,2007-06-11,20:30:17
892,2007-06-12,20:30:46
893,2007-06-13,20:31:14
894,2007-06-14,20:31:40
895,2007-06-15,20:32:04
896,2007-06-16,20:32:26
897,2007-06-17,20:32:47
898,2007-06-18,20:33:07
899,2007-06-19,20:33:24
900,2007-06-20,20:33:40
901,2007-06-21,20:33:54
902,2007-06-22,20:34:06
903,2007-06-23,20:34:16
904,2007-06-24,20:34:24
905,2007-06-25,20:34:31
906,2007-06-26,20:34:35
907,2007-06-27,20:34:38
908,2007-06-28,20:34:39
909,2007-06-29,20:34:37
910,2007-06-30,20:34:34
911,2007-07-01,20:34:29
912,2007-07-02,20:34:22
913,2007-07-03,20:34:13
914,2007-07-04,20:34:02
915,2007-07-05,20:33:49
916,2007-07-06,20:33:34
917,2007-07-07,20:33:17
918,2007-07-08,20:32:58
919,2007-07-09,20:32:37
920,2007-07-10,20:32:14
921,2007-07-11,20:31:49
922,2007-07-12,20:31:22
923,2007-07-13,20:30:53
924,2007-07-14,20:30:22
925,2007-07-15,20:29:50
926,2007-07-16,20:29:15
927,2007-07-17,20:28:39
928,2007-07-18,20:28:01
929,2007-07-19,20:27:21
930,2007-07-20,20:26:39
