,Date,Sunset Time
154,2006-06-04,20:20:03
155,2006-06-05,20:20:43
156,2006-06-06,20:21:20
157,2006-06-07,20:21:57
158,2006-06-08,20:22:32
159,2006-06-09,20:23:05
160,2006-06-10,20:23:37
161,2006-06-11,20:24:08
162,2006-06-12,20:24:37
163,2006-06-13,20:25:04
164,2006-06-14,20:25:30
165,2006-06-15,20:25:54
166,2006-06-16,20:26:17
167,2006-06-17,20:26:38
168,2006-06-18,20:26:56
169,2006-06-19,20:27:14
170,2006-06-20,20:27:29
171,2006-06-21,20:27:43
172,2006-06-22,20:27:54
173,2006-06-23,20:28:04
174,2006-06-24,20:28:12
175,2006-06-25,20:28:18
176,2006-06-26,20:28:22
177,2006-06-27,20:28:24
178,2006-06-28,20:28:24
179,2006-06-29,20:28:22
180,2006-06-30,20:28:19
181,2006-07-01,20:28:13
182,2006-07-02,20:28:05
183,2006-07-03,20:27:55
184,2006-07-04,20:27:43
185,2006-07-05,20:27:30
186,2006-07-06,20:27:14
187,2006-07-07,20:26:56
188,2006-07-08,20:26:36
189,2006-07-09,20:26:14
190,2006-07-10,20:25:51
191,2006-07-11,20:25:25
192,2006-07-12,20:24:57
193,2006-07-13,20:24:27
194,2006-07-14,20:23:56
195,2006-07-15,20:23:22
196,2006-07-16,20:22:47
197,2006-07-17,20:22:10
198,2006-07-18,20:21:30
199,2006-07-19,20:20:49
200,2006-07-20,20:20:06
201,2006-07-21,20:19:22
202,2006-07-22,20:18:35
203,2006-07-23,20:17:47
204,2006-07-24,20:16:57
205,2006-07-25,20:16:05
206,2006-07-26,20:15:12
207,2006-07-27,20:14:17
208,2006-07-28,20:13:20
209,2006-07-29,20:12:22
210,2006-07-30,20:11:22
211,2006-07-31,20:10:20
212,2006-08-01,20:09:17
213,2006-08-02,20:08:13
214,2006-08-03,20:07:07
215,2006-08-04,20:06:00
216,2006-08-05,20:04:51
217,2006-08-06,20:03:41
218,2006-08-07,20:02:29
219,2006-08-08,20:01:16
220,2006-08-09,20:00:02
221,2006-08-10,19:58:47
222,2006-08-11,19:57:30
223,2006-08-12,19:56:13
224,2006-08-13,19:54:54
225,2006-08-14,19:53:34
226,2006-08-15,19:52:12
227,2006-08-16,19:50:50
228,2006-08-17,19:49:27
229,2006-08-18,19:48:03
230,2006-08-19,19:46:38
231,2006-08-20,19:45:12
232,2006-08-21,19:43:44
233,2006-08-22,19:42:17
234,2006-08-23,19:40:48
235,2006-08-24,19:39:18
236,2006-08-25,19:37:48
237,2006-08-26,19:36:17
238,2006-08-27,19:34:45
239,2006-08-28,19:33:13
240,2006-08-29,19:31:39
241,2006-08-30,19:30:06
242,2006-08-31,19:28:31
243,2006-09-01,19:26:56
244,2006-09-02,19:25:21
245,2006-09-03,19:23:45
246,2006-09-04,19:22:09
247,2006-09-05,19:20:32
248,2006-09-06,19:18:54
249,2006-09-07,19:17:17
250,2006-09-08,19:15:39
251,2006-09-09,19:14:00
252,2006-09-10,19:12:22
253,2006-09-11,19:10:43
254,2006-09-12,19:09:04
255,2006-09-13,19:07:24
256,2006-09-14,19:05:45
257,2006-09-15,19:04:05
258,2006-09-16,19:02:25
259,2006-09-17,19:00:46
260,2006-09-18,18:59:06
261,2006-09-19,18:57:26
262,2006-09-20,18:55:46
263,2006-09-21,18:54:06
264,2006-09-22,18:52:26
265,2006-09-23,18:50:46
266,2006-09-24,18:49:07
267,2006-09-25,18:47:27
268,2006-09-26,18:45:48
269,2006-09-27,18:44:09
270,2006-09-28,18:42:30
271,2006-09-29,18:40:51
272,2006-09-30,18:39:13
273,2006-10-01,18:37:35
274,2006-10-02,18:35:57
275,2006-10-03,18:34:20
276,2006-10-04,18:32:43
277,2006-10-05,18:31:07
278,2006-10-06,18:29:31
279,2006-10-07,18:27:56
280,2006-10-08,18:26:21
281,2006-10-09,18:24:47
282,2006-10-10,18:23:13
283,2006-10-11,18:21:41
284,2006-10-12,18:20:08
285,2006-10-13,18:18:37
286,2006-10-14,18:17:06
287,2006-10-15,18:15:36
288,2006-10-16,18:14:07
289,2006-10-17,18:12:38
290,2006-10-18,18:11:11
291,2006-10-19,18:09:44
292,2006-10-20,18:08:19
293,2006-10-21,18:06:54
294,2006-10-22,18:05:30
295,2006-10-23,18:04:08
296,2006-10-24,18:02:46
297,2006-10-25,18:01:26
298,2006-10-26,18:00:06
299,2006-10-27,17:58:48
300,2006-10-28,17:57:32
301,2006-10-29,16:56:16
302,2006-10-30,16:55:02
303,2006-10-31,16:53:49
304,2006-11-01,16:52:37
305,2006-11-02,16:51:27
306,2006-11-03,16:50:18
307,2006-11-04,16:49:11
308,2006-11-05,16:48:05
309,2006-11-06,16:47:00
310,2006-11-07,16:45:58
311,2006-11-08,16:44:57
312,2006-11-09,16:43:57
313,2006-11-10,16:42:59
314,2006-11-11,16:42:03
315,2006-11-12,16:41:09
316,2006-11-13,16:40:16
317,2006-11-14,16:39:26
318,2006-11-15,16:38:37
319,2006-11-16,16:37:50
320,2006-11-17,16:37:04
321,2006-11-18,16:36:21
322,2006-11-19,16:35:40
323,2006-11-20,16:35:01
324,2006-11-21,16:34:23
325,2006-11-22,16:33:48
326,2006-11-23,16:33:15
327,2006-11-24,16:32:44
328,2006-11-25,16:32:15
329,2006-11-26,16:31:48
330,2006-11-27,16:31:24
331,2006-11-28,16:31:01
332,2006-11-29,16:30:41
333,2006-11-30,16:30:23
334,2006-12-01,16:30:07
335,2006-12-02,16:29:53
336,2006-12-03,16:29:42
337,2006-12-04,16:29:33
338,2006-12-05,16:29:26
339,2006-12-06,16:29:21
340,2006-12-07,16:29:19
341,2006-12-08,16:29:19
342,2006-12-09,16:29:21
343,2006-12-10,16:29:26
344,2006-12-11,16:29:32
345,2006-12-12,16:29:41
346,2006-12-13,16:29:52
347,2006-12-14,16:30:06
348,2006-12-15,16:30:21
349,2006-12-16,16:30:39
350,2006-12-17,16:30:59
351,2006-12-18,16:31:21
352,2006-12-19,16:31:45
353,2006-12-20,16:32:12
354,2006-12-21,16:32:40
355,2006-12-22,16:33:10
356,2006-12-23,16:33:42
357,2006-12-24,16:34:17
358,2006-12-25,16:34:53
359,2006-12-26,16:35:31
360,2006-12-27,16:36:11
361,2006-12-28,16:36:53
362,2006-12-29,16:37:36
363,2006-12-30,16:38:21
364,2006-12-31,16:39:08
